COMP ID,COMPOUND Name,SUPER META PATHWAY,SUB META PATHWAY,ACQUISITION METHOD,HMDB ID,HMDB_annotation,PUBCHEM ID,CAS ID,KEGG ID,CHEMSPIDER ID
658018,stearidonate (18:4n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,HMDB0006547,,5312508.0,20290-75-9,C16300,4471933.0
658019,tetradecadienoate (14:2)*,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,HMDB0000560,,5312409.0,39039-37-7,,4471834.0
659001,17alpha-hydroxypregnanolone glucuronide,Lipid,Pregnenolone Steroids,NEGa,,,,,,
659002,17alpha-hydroxypregnenolone 3-sulfate,Lipid,Pregnenolone Steroids,NEGa,HMDB0000416,,,,,
659003,21-hydroxypregnanolone disulfate,Lipid,Pregnenolone Steroids,NEGa,,,,,,
659004,21-hydroxypregnenolone disulfate,Lipid,Pregnenolone Steroids,NEGa,,,,,,
659005,21-hydroxypregnenolone monosulfate (1),Lipid,Pregnenolone Steroids,NEGa,,,,,,
659006,21-hydroxypregnenolone monosulfate (2),Lipid,Pregnenolone Steroids,NEGa,,,,,,
659007,pregnenediol disulfate (C21H34O8S2)*,Lipid,Pregnenolone Steroids,NEGa,,,,,,
659009,pregnenediol sulfate (C21H34O5S)*,Lipid,Pregnenolone Steroids,NEGa,,,,,,
659010,pregnenetriol disulfate*,Lipid,Pregnenolone Steroids,NEGa,,,,,,
659011,pregnenetriol sulfate*,Lipid,Pregnenolone Steroids,NEGa,,,,,,
659012,pregnenolone sulfate,Lipid,Pregnenolone Steroids,NEGa,HMDB0000774,,20845972.0,1247-64-9,,17216005.0
670003,chenodeoxycholate,Lipid,Primary Bile Acid Metabolism,NEGa,HMDB0000518,,10133.0,474-25-9,C02528,9728.0
670005,chenodeoxycholic acid sulfate (2),Lipid,Primary Bile Acid Metabolism,NEGa,,,,,,
670006,chenodeoxycholic acid sulfate (1),Lipid,Primary Bile Acid Metabolism,NEGa,HMDB0002522,,21252308.0,59132-31-9,,13628367.0
670007,cholate,Lipid,Primary Bile Acid Metabolism,NEGa,HMDB0000619,,221493.0,81-25-4,C00695,192176.0
670010,glyco-alpha-muricholate**,Lipid,Primary Bile Acid Metabolism,NEGa,,,,,,
670011,glyco-beta-muricholate**,Lipid,Primary Bile Acid Metabolism,NEGa,,,,,,
670012,glycochenodeoxycholate,Lipid,Primary Bile Acid Metabolism,NEGa,HMDB0000637,,12544.0,640-79-9,C05466,
670013,glycochenodeoxycholate 3-sulfate,Lipid,Primary Bile Acid Metabolism,NEGa,HMDB0002497,,,,,
670014,glycochenodeoxycholate glucuronide (1),Lipid,Primary Bile Acid Metabolism,NEGa,HMDB0002579,,53477753.0,79254-98-1,C03033,
670015,glycocholate,Lipid,Primary Bile Acid Metabolism,NEGa,HMDB0000138,,10140.0,475-31-0,C01921,9734.0
670018,tauro-beta-muricholate,Lipid,Primary Bile Acid Metabolism,NEGa,HMDB0000932,,168408.0,25696-60-0,,147312.0
670019,taurochenodeoxycholate,Lipid,Primary Bile Acid Metabolism,NEGa,HMDB0000951,,387316.0,516-35-8,C05465,343282.0
670020,taurocholate,Lipid,Primary Bile Acid Metabolism,NEGa,HMDB0000036,,6675.0,81-24-3,C05122,6423.0
671001,"5alpha-pregnan-3beta,20alpha-diol disulfate",Lipid,Progestin Steroids,NEGa,HMDB0094650,,5748360.0,27935-53-1,,
671002,"5alpha-pregnan-3beta,20alpha-diol monosulfate (1)",Lipid,Progestin Steroids,NEGa,,,,,,
671003,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",Lipid,Progestin Steroids,NEGa,,,,,,
671004,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",Lipid,Progestin Steroids,NEGa,HMDB0240580,,,103674-15-3,,156298.0
671005,"5alpha-pregnan-3beta-ol,20-one sulfate",Lipid,Progestin Steroids,NEGa,,,,,,
671006,5alpha-pregnan-diol disulfate,Lipid,Progestin Steroids,NEGa,HMDB0240581,"HMDB0240581,HMDB0240582(5alpha-Pregnan-3alpha,20beta-diol disulfate)",3082277.0,106300-16-7,,2339729.0
671007,pregnanediol-3-glucuronide,Lipid,Progestin Steroids,NEGa,HMDB0010318,,123796.0,1852-49-9,C03033,110346.0
671008,pregnanolone/allopregnanolone sulfate,Lipid,Progestin Steroids,NEGa,HMDB0240590,"HMDB0240590,HMDB0240591(Allopregnanolone sulfate)",44322229.0,1477-67-4,,25056126.0
672003,3b-hydroxy-5-cholenoic acid,Lipid,Secondary Bile Acid Metabolism,NEGa,HMDB0000308,,92997.0,5255-17-4,,83950.0
672013,deoxycholic acid (12 or 24)-sulfate*,Lipid,Secondary Bile Acid Metabolism,NEGa,,,,,,
672015,deoxycholic acid 3-sulfate,Lipid,Secondary Bile Acid Metabolism,NEGa,,,,,,
672017-1,glycocholenate sulfate*,Lipid,Secondary Bile Acid Metabolism,NEGa,,,,,,
672019,glycodeoxycholate 3-sulfate,Lipid,Secondary Bile Acid Metabolism,NEGa,,,,,,
672021,glycohyocholate,Lipid,Secondary Bile Acid Metabolism,NEGa,HMDB0240607,,71361462.0,32747-08-3,,57537204.0
672024,glycolithocholate sulfate*,Lipid,Secondary Bile Acid Metabolism,NEGa,HMDB0002639,,72222.0,15324-64-8,C11301,65188.0
672025,glycoursodeoxycholate,Lipid,Secondary Bile Acid Metabolism,NEGa,HMDB0000708,,12310288.0,64480-66-6,,19973534.0
672027,glycoursodeoxycholic acid sulfate (1),Lipid,Secondary Bile Acid Metabolism,NEGa,,,,,,
672029,hyocholate,Lipid,Secondary Bile Acid Metabolism,NEGa,HMDB0000760,,131750324.0,547-75-1,,59651444.0
672032,isoursodeoxycholate,Lipid,Secondary Bile Acid Metabolism,NEGa,HMDB0000686,,127601.0,78919-26-3,C17662,113205.0
672033,isoursodeoxycholate sulfate (1),Lipid,Secondary Bile Acid Metabolism,NEGa,,,,,,
672036,lithocholate sulfate (1),Lipid,Secondary Bile Acid Metabolism,NEGa,,,,,,
672040,taurochenodeoxycholic acid 3-sulfate,Lipid,Secondary Bile Acid Metabolism,NEGa,HMDB0002486,,44263374.0,67030-59-5,,24850141.0
672041,taurocholenate sulfate*,Lipid,Secondary Bile Acid Metabolism,NEGa,,,,,,
672043,taurodeoxycholic acid 3-sulfate,Lipid,Secondary Bile Acid Metabolism,NEGa,,,,,,
672044,taurohyocholate*,Lipid,Secondary Bile Acid Metabolism,NEGa,HMDB0011637,,131750644.0,117997-17-8,C15516,
672047,taurolithocholate 3-sulfate,Lipid,Secondary Bile Acid Metabolism,NEGa,HMDB0002580,,440071.0,15324-65-9,C03642,389078.0
672049,tauroursodeoxycholic acid sulfate (1),Lipid,Secondary Bile Acid Metabolism,NEGa,,,,,,
672050,ursocholate,Lipid,Secondary Bile Acid Metabolism,NEGa,HMDB0000917,,122340.0,2955-27-3,C17644,109088.0
672051,ursodeoxycholate,Lipid,Secondary Bile Acid Metabolism,NEGa,HMDB0000946,,31401.0,128-13-2,C07880,29131.0
672053,tauroursodeoxycholic acid sulfate (2),Lipid,Secondary Bile Acid Metabolism,NEGa,,,,,,
673001,butyrate (4:0),Lipid,Short Chain Fatty Acid,NEGa,HMDB0000039,"HMDB0000039,HMDB0001873(Isobutyric acid)",264.0,107-92-6,C00246,259.0
677001,"3beta,7alpha-dihydroxy-5-cholestenoate",Lipid,Sterol,NEGa,HMDB0012454,,3081084.0,115538-84-6,C17335,
677003,3beta-hydroxy-5-cholestenoate,Lipid,Sterol,NEGa,HMDB0012453,,40579073.0,56845-87-5,,25942571.0
677005,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,NEGa,HMDB0012458,,3081085.0,115538-85-7,C17337,2338765.0
703008,hypoxanthine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",NEGa,HMDB0000157,,790.0,68-94-0,C00262,768.0
703009,inosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",NEGa,HMDB0000195,,6021.0,58-63-9,C00294,5799.0
703013,urate,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",NEGa,HMDB0000289,,1175.0,69-93-2,C00366,1142.0
703016,xanthosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",NEGa,HMDB0000299,,64959.0,146-80-5,C01762,58484.0
703027,"adenosine 3',5'-cyclic monophosphate (cAMP)",Nucleotide,"Purine Metabolism, Adenine containing",NEGa,HMDB0000058,,6076.0,60-92-4,C00575,5851.0
703039,N6-carbamoylthreonyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",NEGa,HMDB0041623,,92021849.0,89019-62-5,,
703041,N6-succinyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",NEGa,HMDB0000912,,20849086.0,4542-23-8,,17216022.0
703049,guanosine,Nucleotide,"Purine Metabolism, Guanine containing",NEGa,HMDB0000133,,6802.0,118-00-3,C00387,6544.0
704017,N4-acetylcytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",NEGa,HMDB0005923,,107461.0,3768-18-1,,96702.0
704023,"5,6-dihydrothymine",Nucleotide,"Pyrimidine Metabolism, Thymine containing",NEGa,HMDB0000079,,676414.0,19140-80-8,C00906,589127.0
704027,thymine,Nucleotide,"Pyrimidine Metabolism, Thymine containing",NEGa,HMDB0000262,,1135.0,65-71-4,C00178,1103.0
704028,2'-deoxyuridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGa,HMDB0000012,,13712.0,951-78-0,C00526,13118.0
704029,2'-O-methyluridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGa,HMDB0240328,,102212.0,2140-76-3,,92343.0
704030,3-(3-amino-3-carboxypropyl)uridine*,Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGa,,,,,,
704034,"5,6-dihydrouracil",Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGa,HMDB0000076,,649.0,504-07-4,C00429,629.0
704035,"5,6-dihydrouridine",Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGa,HMDB0000497,,94312.0,5627-05-4,,85115.0
704036,5-methyluridine (ribothymidine),Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGa,HMDB0000884,,445408.0,1463-10-1,,393058.0
704039,N-acetyl-beta-alanine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGa,HMDB0061880,,76406.0,3025-95-4,C01073,68881.0
704040,pseudouridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGa,HMDB0000767,,15047.0,1445-07-4,C02067,14319.0
704042,uridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGa,HMDB0000296,,6029.0,58-96-8,C00299,5807.0
801001,"bilirubin degradation product, C16H18N2O5 (1)**",Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801002,"bilirubin degradation product, C16H18N2O5 (2)**",Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801003,"bilirubin degradation product, C16H18N2O5 (3)**",Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801005,"bilirubin degradation product, C17H18N2O4 (1)**",Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801006,"bilirubin degradation product, C17H18N2O4 (2)**",Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801007,"bilirubin degradation product, C17H18N2O4 (3)**",Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801009,"bilirubin degradation product, C17H20N2O5 (2)**",Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801010,"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*",Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801018,GlcNAc sulfate conjugate of C21H34O2 steroid,Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801035,glucuronide of C10H18O2 (7)*,Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801044,glucuronide of C12H22O4 (1)*,Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801064,glutamine conjugate of C6H10O2 (1)*,Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801065,glutamine conjugate of C6H10O2 (2)*,Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801066,glutamine conjugate of C7H12O2*,Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801070,glutamine conjugate of C8H12O4 (1)*,Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801073,glycine conjugate of C10H12O2*,Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801074,glycine conjugate of C10H14O2 (1)*,Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801084,"branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*",Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
901003,4-hydroxyphenylacetylglutamine,Peptide,Acetylated Peptides,NEGa,,,,,,
901008,phenylacetylglutamate,Peptide,Acetylated Peptides,NEGa,HMDB0059772,,11579826.0,,,
901009,phenylacetylglutamine,Peptide,Acetylated Peptides,NEGa,HMDB0006344,,92258.0,28047-15-6,C04148,83292.0
902011,histidylalanine,Peptide,Dipeptide,NEGa,HMDB0028878,,101180.0,16874-75-2,,91418.0
902012,isoleucylglycine,Peptide,Dipeptide,NEGa,HMDB0028907,,342532.0,,,303621.0
902013,leucylalanine,Peptide,Dipeptide,NEGa,HMDB0028922,,81721.0,7298-84-2,,73739.0
902015,leucylglycine,Peptide,Dipeptide,NEGa,HMDB0028929,,79070.0,,,71402.0
902019,phenylalanylhydroxyproline*,Peptide,Dipeptide,NEGa,HMDB0011176,,53480675.0,90965-82-5,,29322585.0
902022,threonylphenylalanine,Peptide,Dipeptide,NEGa,HMDB0029068,,7010579.0,16875-27-7,,5374146.0
902025,valylglutamine,Peptide,Dipeptide,NEGa,HMDB0029125,,7016044.0,42854-54-6,,5379066.0
902026,valylglycine,Peptide,Dipeptide,NEGa,HMDB0029127,,6993110.0,686-43-1,,5361214.0
904001,"Fibrinopeptide A, phosphono-ser(3)*",Peptide,Fibrinogen Cleavage Peptide,NEGa,,,,,,
904002,Fibrinopeptide A*,Peptide,Fibrinogen Cleavage Peptide,NEGa,,,,,,
904003,"Fibrinopeptide A, des-ala(1)*",Peptide,Fibrinogen Cleavage Peptide,NEGa,,,,,,
904006,Fibrinopeptide A (3-16)**,Peptide,Fibrinogen Cleavage Peptide,NEGa,,,,,,
904009,Fibrinopeptide A (7-16)*,Peptide,Fibrinogen Cleavage Peptide,NEGa,,,,,,
904014,Fibrinopeptide B,Peptide,Fibrinogen Cleavage Peptide,NEGa,,,,,,
904015,Fibrinopeptide B (1-11)**,Peptide,Fibrinogen Cleavage Peptide,NEGa,,,,,,
904017,Fibrinopeptide B (1-12)**,Peptide,Fibrinogen Cleavage Peptide,NEGa,,,,,,
904018,Fibrinopeptide B (1-13)**,Peptide,Fibrinogen Cleavage Peptide,NEGa,,,,,,
904019,Fibrinopeptide B (1-9)**,Peptide,Fibrinogen Cleavage Peptide,NEGa,,,,,,
905017,gamma-glutamyltryptophan,Peptide,Gamma-glutamyl Amino Acid,NEGa,HMDB0029160,,3038501.0,66471-20-3,,2302065.0
905018,gamma-glutamyltyrosine,Peptide,Gamma-glutamyl Amino Acid,NEGa,HMDB0011741,,94340.0,7432-23-7,,85142.0
907002,glu-gly-asn-val,Peptide,Polypeptide,NEGa,,,,,,
1116086,ethyl beta-glucopyranoside,Xenobiotics,Food Component/Plant,NEGa,HMDB0029968,,121667.0,3198-49-0,,108559.0
1116085,ethyl alpha-glucopyranoside,Xenobiotics,Food Component/Plant,NEGa,,,,,,
101006,N-acetylalanine,Amino Acid,Alanine and Aspartate Metabolism,NEGb,HMDB0000766,,88064.0,97-69-8,,79449.0
101007,N-acetylasparagine,Amino Acid,Alanine and Aspartate Metabolism,NEGb,HMDB0006028,,99715.0,4033-40-3,,90090.0
101008,N-acetylaspartate (NAA),Amino Acid,Alanine and Aspartate Metabolism,NEGb,HMDB0000812,,65065.0,997-55-7,C01042,58576.0
105004,guanidinoacetate,Amino Acid,Creatine Metabolism,NEGb,HMDB0000128,,763.0,352-97-6,C00581,743.0
107003,alpha-ketoglutaramate*,Amino Acid,Glutamate Metabolism,NEGb,HMDB0001552,,48.0,18465-19-5,C00940,47.0
107013,N-acetylglutamate,Amino Acid,Glutamate Metabolism,NEGb,HMDB0001138,,70914.0,1188-37-0,C00624,64077.0
107014,N-acetylglutamine,Amino Acid,Glutamate Metabolism,NEGb,HMDB0006029,,182230.0,2490-97-3,,158492.0
108002,2-hydroxybutyrate/2-hydroxyisobutyrate,Amino Acid,Glutathione Metabolism,NEGb,HMDB0000008,,440864.0,3347-90-8,C05984,389701.0
109010,N-acetylserine,Amino Acid,"Glycine, Serine and Threonine Metabolism",NEGb,HMDB0002931,,65249.0,16354-58-8,,58744.0
109012,O-acetylhomoserine,Amino Acid,"Glycine, Serine and Threonine Metabolism",NEGb,HMDB0029423,,528.0,7540-67-2,,513.0
1103005,"2,2'-Methylenebis(6-tert-butyl-p-cresol)",Xenobiotics,Chemical,NEGb,,,,,,
1103068,perfluorooctanesulfonate (PFOS),Xenobiotics,Chemical,NEGb,,,,,,
111017,hydantoin-5-propionate,Amino Acid,Histidine Metabolism,NEGb,HMDB0001212,,782.0,5624-26-0,C05565,761.0
1115004,salicylate,Xenobiotics,Drug - Topical Agents,NEGb,HMDB0001895,,338.0,69-72-7,C00805,331.0
1116010,"2,3-dihydroxyisovalerate",Xenobiotics,Food Component/Plant,NEGb,HMDB0012141,,440279.0,19451-56-0,C04272,389255.0
1116016,2-isopropylmalate,Xenobiotics,Food Component/Plant,NEGb,HMDB0000402,,5280523.0,49601-06-1,C02504,4444155.0
1116017,2-keto-3-deoxy-gluconate,Xenobiotics,Food Component/Plant,NEGb,HMDB0001353,,194024.0,17510-99-5,C01216,168361.0
1116052,caffeic acid sulfate,Xenobiotics,Food Component/Plant,NEGb,HMDB0041708,,21668705.0,151481-51-5,,30777608.0
1116069,dihydrocaffeate sulfate (2),Xenobiotics,Food Component/Plant,NEGb,,,,,,
1116084,erythritol,Xenobiotics,Food Component/Plant,NEGb,HMDB0002994,,222285.0,149-32-6,C00503,192963.0
1116103,gluconate,Xenobiotics,Food Component/Plant,NEGb,HMDB0000625,,10690.0,526-95-4,C00257,10240.0
1116130,mannonate*,Xenobiotics,Food Component/Plant,NEGb,,,,,,
1116159,quinate,Xenobiotics,Food Component/Plant,NEGb,HMDB0003072,,6508.0,77-95-2,C00296,10246715.0
1118009,5-acetylamino-6-amino-3-methyluracil,Xenobiotics,Xanthine Metabolism,NEGb,HMDB0004400,,88299.0,19893-78-8,C16366,79659.0
112004,"2,3-dihydroxy-2-methylbutyrate",Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NEGb,HMDB0029576,,301941.0,14868-24-7,,266858.0
112012,3-hydroxyisobutyrate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NEGb,HMDB0000023,"HMDB0000023,HMDB0000336((R)-3-Hydroxyisobutyric acid)",440873.0,26543-05-5,C06001,389707.0
112016-1,3-methylglutaconate,Amino Acid,Branched Chain Amino Acids (pyruvate derived),NEGb,,,,,,
112022,alpha-hydroxyisovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NEGb,HMDB0000407,,99823.0,4026-18-0,,90190.0
112026,ethylmalonate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NEGb,HMDB0000622,,11756.0,601-75-2,,11263.0
112035,methylsuccinate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",NEGb,HMDB0001844,,6950476.0,2174-58-5,,5323413.0
113001,2-aminoadipate,Amino Acid,Lysine Metabolism,NEGb,HMDB0000510,,92136.0,1118-90-7,C00956,83182.0
114002,2-hydroxy-4-(methylthio)butanoic acid,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NEGb,HMDB0037115,,11427.0,120-91-2,,10946.0
114006,alpha-ketobutyrate,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NEGb,HMDB0000005,,58.0,600-18-0,C00109,57.0
114031,succinoyltaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NEGb,,,,,,
118021,gentisate,Amino Acid,Tyrosine Metabolism,NEGb,HMDB0000152,,3469.0,490-79-9,C00628,3350.0
119012,homocitrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,NEGb,HMDB0000679,,65072.0,1190-49-4,C02427,58582.0
203004,erythronate*,Carbohydrate,Aminosugar Metabolism,NEGb,HMDB0000613,,2781043.0,13752-84-6,,2061231.0
203007,glucuronate,Carbohydrate,Aminosugar Metabolism,NEGb,HMDB0000127,,444791.0,70021-34-0,C00191,392615.0
204004,lactose,Carbohydrate,Disaccharides and Oligosaccharides,NEGb,HMDB0000186,"HMDB0000186,HMDB0041627(beta-Lactose)",,,C00243,
204006,sucrose,Carbohydrate,Disaccharides and Oligosaccharides,NEGb,HMDB0000258,,5988.0,57-50-1,C00089,
205002-1,fructose,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",NEGb,,,,,,
205004,galactonate,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",NEGb,HMDB0000565,,128869.0,13382-27-9,C00880,114198.0
205007,mannitol/sorbitol,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",NEGb,HMDB0000765,"HMDB0000765,HMDB0000247(Sorbitol）",6251.0,69-65-8,C00392,6015.0
205008-1,mannose,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",NEGb,,,,,,
206004,maltose,Carbohydrate,Glycogen Metabolism,NEGb,HMDB0000163,,10991489.0,69-79-4,C00208,9166684.0
207009-1,glucose,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",NEGb,,,,,,
207013,glycerate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",NEGb,HMDB0000139,"HMDB0000139,HMDB0006372(L-Glyceric acid)",439194.0,473-81-4,C00258,388334.0
207015,lactate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",NEGb,HMDB0000190,,107689.0,79-33-4,C00186,96860.0
207017,pyruvate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",NEGb,,,,,,
210002,arabitol/xylitol,Carbohydrate,Pentose Metabolism,NEGb,HMDB0001851,"HMDB0001851,HMDB0002917(D-Xylitol),HMDB0242149(Xylitol),HMDB0000568(D-Arabitol)",439255.0,7643-75-6,C00532,388391.0
210003,arabonate/xylonate,Carbohydrate,Pentose Metabolism,NEGb,HMDB0000539,"HMDB0000539,HMDB0059750(D-Xylonic acid)",122045.0,488-30-2,C00878,108861.0
210007,ribitol,Carbohydrate,Pentose Metabolism,NEGb,HMDB0000508,"HMDB0000508,D-Xylitol(HMDB0002917)",,,C00474,
210008,ribonate,Carbohydrate,Pentose Metabolism,NEGb,HMDB0000867,,5460677.0,642-98-8,C01685,4574162.0
210010,ribulonate/xylulonate*,Carbohydrate,Pentose Metabolism,NEGb,HMDB0060255,,644110.0,4172-43-4,C05412,559150.0
210012,sedoheptulose,Carbohydrate,Pentose Metabolism,NEGb,HMDB0003219,,441483.0,470-46-2,C08355,390207.0
301001,2-O-methylascorbic acid,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,NEGb,HMDB0240294,,54726398.0,17860-87-6,,
301003,ascorbic acid 2-sulfate,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,NEGb,HMDB0060649,,54676864.0,37627-95-5,,18502892.0
301004,ascorbic acid 3-sulfate*,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,NEGb,,,,,,
301007,gulonate*,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,NEGb,HMDB0003290,,152304.0,20246-53-1,C00800,134243.0
301010,threonate,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,NEGb,HMDB0000943,,5460407.0,7306-96-9,C01620,4573940.0
306017,quinolinate,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,NEGb,HMDB0000232,,1066.0,89-00-9,C03722,144985.0
402004,alpha-ketoglutarate,Energy,TCA Cycle,NEGb,HMDB0000208,,51.0,328-50-7,C00026,50.0
402006,citraconate/glutaconate,Energy,TCA Cycle,NEGb,HMDB0000620,"HMDB0000620,HMDB0000634(Citraconic acid)",5280498.0,1724-02-3,C02214,4444138.0
402008,fumarate,Energy,TCA Cycle,NEGb,HMDB0000134,,444972.0,110-17-8,C00122,10197150.0
402011,isocitric lactone,Carbohydrate,TCA cycle,NEGb,,,,,,
402014,succinate,Energy,TCA Cycle,NEGb,HMDB0000254,,1738118.0,110-15-6,C00042,1078.0
621001,2-hydroxyadipate,Lipid,"Fatty Acid, Dicarboxylate",NEGb,HMDB0000321,,193530.0,18294-85-4,C02360,167943.0
621009,3-methylglutarate/2-methylglutarate,Lipid,"Fatty Acid, Dicarboxylate",NEGb,HMDB0000422,"HMDB0000422,HMDB0000752(Methylglutaric acid （3-）)",12046.0,617-62-9,,11549.0
621010,4-hydroxy-2-oxoglutaric acid,Lipid,"Fatty Acid, Dicarboxylate",NEGb,HMDB0002070,,599.0,1187-99-1,C01127,579.0
621012,adipate,Lipid,"Fatty Acid, Dicarboxylate",NEGb,HMDB0000448,,196.0,124-04-9,C06104,191.0
621025,glutarate (C5-DC),Lipid,"Fatty Acid, Dicarboxylate",NEGb,HMDB0000661,,743.0,110-94-1,C00489,723.0
621026,heptenedioate (C7:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate",NEGb,,,,,,
621031,maleate,Lipid,"Fatty Acid, Dicarboxylate",NEGb,HMDB0000176,,444266.0,110-16-7,C01384,392248.0
621040,suberate (C8-DC),Lipid,"Fatty Acid, Dicarboxylate",NEGb,HMDB0000893,,10457.0,505-48-6,C08278,10025.0
622003,"2,4-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",NEGb,HMDB0000360,,192742.0,1518-62-3,,167259.0
622004,"2R,3R-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",NEGb,HMDB0000498,,13120901.0,759-06-8,,17215960.0
622005,"2S,3R-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",NEGb,HMDB0002453,,10964471.0,5057-93-2,,9139682.0
622006,"3,4-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",NEGb,HMDB0000337,,150929.0,51267-44-8,,133026.0
623001,3-hydroxyadipate*,Lipid,"Fatty Acid, Dicarboxylate",NEGb,HMDB0000345,,151913.0,14292-29-6,,133894.0
624008,2-hydroxyheptanoate*,Lipid,"Fatty Acid, Monohydroxy",NEGb,,,,,,
628003,glycerophosphoglycerol,Lipid,Glycerolipid Metabolism,NEGb,HMDB0240316,,54575349.0,185615-51-4,,28184731.0
635001,chiro-inositol,Lipid,Inositol Metabolism,NEGb,HMDB0034220,,,551-72-4,,10199754.0
635006,myo-inositol,Lipid,Inositol Metabolism,NEGb,HMDB0000211,,,87-89-8,C00137,10239179.0
636001,3-hydroxybutyrate (BHBA),Lipid,Ketone Bodies,NEGb,HMDB0000011,,92135.0,625-72-9,C01089,83181.0
645001,3-hydroxy-3-methylglutarate,Lipid,Mevalonate Metabolism,NEGb,HMDB0000355,,1662.0,503-49-1,C03761,1600.0
653006,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,Lipid,Phosphatidylinositol (PI),NEGb,HMDB0009789,,,88587-97-7,,28639234.0
653007,1-palmitoyl-2-linoleoyl-GPI (16:0/18:2),Lipid,Phosphatidylinositol (PI),NEGb,HMDB0009784,,,219584-66-4,,28639235.0
