COMP ID,COMPOUND Name,SUPER META PATHWAY,SUB META PATHWAY,ACQUISITION METHOD,HMDB ID,HMDB_annotation,PUBCHEM ID,CAS ID,KEGG ID,CHEMSPIDER ID
604015,N-stearoyl-sphingadienine (d18:2/18:0)*,Lipid,Ceramides,POSb,HMDB0240362,,132282053.0,,,
604016,N-stearoyl-sphingosine (d18:1/18:0)*,Lipid,Ceramides,POSb,HMDB0004950,,5283565.0,2304-81-6,C00195,4446678.0
607005,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*,Lipid,Diacylglycerol,POSb,,,,,,
607006,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*,Lipid,Diacylglycerol,POSb,HMDB0007257,,9543796.0,,C00165,7822746.0
607008,linoleoyl-docosahexaenoyl-glycerol (18:2/22:6)*,Lipid,Diacylglycerol,POSb,HMDB0007266,,9543899.0,,,
607012,linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*,Lipid,Diacylglycerol,POSb,HMDB0007248,,9543729.0,,C00165,7822679.0
607014,oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*,Lipid,Diacylglycerol,POSb,HMDB0007228,,9543786.0,,,
607017,oleoyl-linoleoyl-glycerol (18:1/18:2) [2],Lipid,Diacylglycerol,POSb,HMDB0007219,,9543722.0,91125-76-7,,7822672.0
607021,palmitoyl-arachidonoyl-glycerol (16:0/20:4) [1]*,Lipid,Diacylglycerol,POSb,,,,,,
607022,palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*,Lipid,Diacylglycerol,POSb,HMDB0007112,,9543736.0,,C00165,7822686.0
607023,palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]*,Lipid,Diacylglycerol,POSb,HMDB0007121,,9543827.0,,,
607024,palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [2]*,Lipid,Diacylglycerol,POSb,HMDB0007121,,,,,
607027,palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*,Lipid,Diacylglycerol,POSb,HMDB0007103,,9543695.0,51621-26-2,C00165,7822645.0
607031,stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*,Lipid,Diacylglycerol,POSb,HMDB0007170,,6438587.0,,C00165,4943054.0
607032,stearoyl-docosahexaenoyl-glycerol (18:0/22:6) [1]*,Lipid,Diacylglycerol,POSb,HMDB0056061,,131801778.0,,,
607033,stearoyl-docosahexaenoyl-glycerol (18:0/22:6) [2]*,Lipid,Diacylglycerol,POSb,,,,,,
607034,stearoyl-linolenoyl-glycerol (18:0/18:3) [2]*,Lipid,Diacylglycerol,POSb,,,,,,
608001,N-palmitoyl-sphinganine (d18:0/16:0),Lipid,Dihydroceramides,POSb,HMDB0011760,,,,,
608002,N-stearoyl-sphinganine (d18:0/18:0)*,Lipid,Dihydroceramides,POSb,HMDB0011761,,5283573.0,2304-80-5,,4446686.0
609001,behenoyl dihydrosphingomyelin (d18:0/22:0)*,Lipid,Dihydrosphingomyelins,POSb,HMDB0012091,,44260132.0,221097-58-1,,24846880.0
609002,myristoyl dihydrosphingomyelin (d18:0/14:0)*,Lipid,Dihydrosphingomyelins,POSb,HMDB0012085,,44260138.0,871577-10-5,C00550,24846886.0
609003,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,Lipid,Dihydrosphingomyelins,POSb,HMDB0010168,,9939965.0,60322-02-3,,8115586.0
609004,"sphingomyelin (d18:0/18:0, d19:0/17:0)*",Lipid,Dihydrosphingomyelins,POSb,HMDB0012087,,44260130.0,,C00550,24846878.0
609005,"sphingomyelin (d18:0/20:0, d16:0/22:0)*",Lipid,Dihydrosphingomyelins,POSb,HMDB0012090,,44260131.0,,,24846879.0
612001,arachidonoyl ethanolamide,Lipid,Endocannabinoid,POSb,HMDB0004080,,,,C11695,
612028,stearoyl ethanolamide,Lipid,Endocannabinoid,POSb,HMDB0013078,,27902.0,111-57-9,,25958.0
616006,3-hydroxydecanoylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",POSb,HMDB0061636,,121454166.0,,,
616009,"cis-3,4-methyleneheptanoylcarnitine",Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",POSb,,,,,,
616010,pentadecanoylcarnitine (C15)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",POSb,HMDB0062517,,123132011.0,,,
616016,adrenoylcarnitine (C22:4)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",POSb,,,,,,
616017,docosapentaenoylcarnitine (C22:5n3)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",POSb,,,,,,
616018,docosatrienoylcarnitine (C22:3)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",POSb,,,,,,
616019,tetracosadienoylcarnitine (C24:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",POSb,,,,,,
616021,arachidonoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),POSb,HMDB0240583,,122198216.0,57718-75-9,,58827255.0
616022,dihomo-linolenoyl-choline,Lipid,Fatty Acid Metabolism (Acyl Choline),POSb,HMDB0240646,,,,,
616026,linoleoylcholine*,Lipid,Fatty Acid Metabolism (Acyl Choline),POSb,HMDB0013213,,53481656.0,,,30776702.0
616027,oleoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),POSb,HMDB0240596,,59040790.0,127165-03-1,,58827254.0
616028,palmitoloelycholine,Lipid,Fatty Acid Metabolism (Acyl Choline),POSb,HMDB0013208,HMDB0013208(多个同分异构体 双键位置不同),,943438-47-9,,
616029,palmitoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),POSb,HMDB0240592,,151731.0,13100-90-8,,133731.0
616030,stearoylcholine*,Lipid,Fatty Acid Metabolism (Acyl Choline),POSb,HMDB0240648,,90111.0,23464-76-8,,81347.0
616066,3-hydroxyoleoylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",POSb,,,,,,
616067,3-hydroxypalmitoylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",POSb,HMDB0013336,,126456228.0,195207-76-2,,48061760.0
616068,5-dodecenoylcarnitine (C12:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,HMDB0013326,,,,,
616071,arachidonoylcarnitine (C20:4),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",POSb,HMDB0006455,,136212424.0,36816-11-2,,71080955.0
616072,arachidoylcarnitine (C20)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",POSb,HMDB0006460,,53477833.0,,,28639199.0
616073,behenoylcarnitine (C22)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",POSb,HMDB0062468,,71464577.0,,,
616074,cerotoylcarnitine (C26)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",POSb,HMDB0006347,,53477828.0,,,21238930.0
616075,cis-4-decenoylcarnitine (C10:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,HMDB0240585,,53481699.0,,,
616076,decanoylcarnitine (C10),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",POSb,HMDB0000651,,11953821.0,1492-27-9,C03299,
616077,dihomo-linolenoylcarnitine (C20:3n3 or 6)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",POSb,,,,,,
616078,dihomo-linoleoylcarnitine (C20:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",POSb,,,,,,
616079,docosadienoylcarnitine (C22:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",POSb,,,,,,
616080,docosahexaenoylcarnitine (C22:6)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",POSb,,,,,,
616081,eicosenoylcarnitine (C20:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,,,,,,
616082,erucoylcarnitine (C22:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,,,,,,
616084,laurylcarnitine (C12),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",POSb,HMDB0002250,,168381.0,25518-54-1,,147288.0
616085,lignoceroylcarnitine (C24)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",POSb,HMDB0240665,,145720495.0,123359-35-3,,
616086,linolenoylcarnitine (C18:3)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",POSb,,,,,,
616087,linoleoylcarnitine (C18:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",POSb,HMDB0006469,,6450015.0,36816-10-1,,4952667.0
616088,margaroylcarnitine (C17)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",POSb,HMDB0006210,,53477803.0,106182-29-0,,21233951.0
616089,myristoleoylcarnitine (C14:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,HMDB0240588,,90659872.0,889848-55-9,,34999520.0
616090,myristoylcarnitine (C14),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",POSb,HMDB0254979,"HMDB0254979,HMDB0005066(Tetradecanoylcarnitine （-/-  Myristoylcarnitine))",,,,
616091,nervonoylcarnitine (C24:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,HMDB0006509,,,1242471-01-7,,
616095,octanoylcarnitine (C8),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",POSb,HMDB0000791,,11953814.0,25243-95-2,C02838,10128115.0
616096,oleoylcarnitine (C18:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,HMDB0005065,,46907933.0,38677-66-6,,21403150.0
616097,palmitoleoylcarnitine (C16:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,HMDB0013207,HMDB0013207(多个同分异构体 双键位置不同),,329321-94-0,,107447736.0
616098,palmitoylcarnitine (C16),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",POSb,HMDB0000222,,11953816.0,2364-67-2,C02990,10128117.0
616100,stearoylcarnitine (C18),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",POSb,HMDB0000848,,52922056.0,25597-09-5,,
616103,ximenoylcarnitine (C26:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,,,,,,
616108,2-methylhexanoylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",POSb,,,,,,
634004,"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,Hexosylceramides (HCER),POSb,,,,,,
634008,glycosyl-N-behenoyl-sphingosine (d18:1/22:0)*,Lipid,Hexosylceramides (HCER),POSb,,,,,,
634009,glycosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,Lipid,Hexosylceramides (HCER),POSb,HMDB0004975,"HMDB0004975,HMDB0010712(Galactosylceramide (d18:1/24:1(15Z)))",20057357.0,,C01190,16744960.0
634010,glycosyl-N-palmitoyl-sphingosine (d18:1/16:0),Lipid,Hexosylceramides (HCER),POSb,,,,,,
637001,lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*,Lipid,Lactosylceramides (LCER),POSb,,,,,,
637002,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,Lipid,Lactosylceramides (LCER),POSb,HMDB0004872,,90659830.0,483370-78-1,,34449090.0
637003,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0),Lipid,Lactosylceramides (LCER),POSb,HMDB0006750,,53477895.0,4201-62-1,C01290,24765743.0
642002,1-arachidonoyl-GPC (20:4n6)*,Lipid,Lysophospholipid,POSb,,,,,,
642003,1-arachidonoyl-GPE (20:4n6)*,Lipid,Lysophospholipid,POSb,HMDB0011517,,42607465.0,652149-09-2,,21403171.0
642011,1-linoleoyl-GPC (18:2),Lipid,Lysophospholipid,POSb,HMDB0010386,,11005824.0,22252-07-9,,9181014.0
642012,1-linoleoyl-GPE (18:2)*,Lipid,Lysophospholipid,POSb,HMDB0011507,,52925130.0,85046-18-0,,24769385.0
642018,1-oleoyl-GPC (18:1),Lipid,Lysophospholipid,POSb,HMDB0002815,,16081932.0,19420-56-5,,17240641.0
642019,1-oleoyl-GPE (18:1),Lipid,Lysophospholipid,POSb,HMDB0011506,,9547071.0,89576-29-4,,
642024,1-palmitoleoyl-GPC (16:1)*,Lipid,Lysophospholipid,POSb,HMDB0010383,HMDB0010383(没有2-LPC 16:1 只有1-LPC-16:1),24779461.0,76790-27-7,C04230,24766525.0
642026,1-palmitoyl-GPC (16:0),Lipid,Lysophospholipid,POSb,HMDB0010382,,460602.0,17364-16-8,C04230,405287.0
642027,1-palmitoyl-GPE (16:0),Lipid,Lysophospholipid,POSb,HMDB0011503,,9547069.0,53862-35-4,,7826019.0
642033,1-stearoyl-GPC (18:0),Lipid,Lysophospholipid,POSb,HMDB0010384,,497299.0,19420-57-6,C04230,435389.0
642034,1-stearoyl-GPE (18:0),Lipid,Lysophospholipid,POSb,HMDB0011130,,9547068.0,69747-55-3,,7826018.0
642038,2-palmitoleoyl-GPC (16:1)*,Lipid,Lysophospholipid,POSb,HMDB0010383,HMDB0010383(没有2-LPC 16:1 只有1-LPC-16:1),,,C04230,
643002,1-(1-enyl-oleoyl)-GPE (P-18:1)*,Lipid,Lysoplasmalogen,POSb,,,,,,
643003,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,Lipid,Lysoplasmalogen,POSb,HMDB0010407,,10917802.0,,,
643004,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,Lipid,Lysoplasmalogen,POSb,HMDB0011152,,42607469.0,174062-72-7,,24769219.0
643005,1-(1-enyl-stearoyl)-GPE (P-18:0)*,Lipid,Lysoplasmalogen,POSb,HMDB0240598,,42607470.0,174062-73-8,,24823082.0
650001,"1,2-dilinoleoyl-GPC (18:2/18:2)",Lipid,Phosphatidylcholine (PC),POSb,HMDB0008138,,5288075.0,998-06-1,,
650003,"1,2-dipalmitoleoyl-GPC (16:1/16:1)*",Lipid,Phosphatidylcholine (PC),POSb,HMDB0008002,,24778764.0,,C00157,24766671.0
650004,"1,2-dipalmitoyl-GPC (16:0/16:0)",Lipid,Phosphatidylcholine (PC),POSb,HMDB0000564,,452110.0,63-89-8,C00157,398235.0
650006,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,Lipid,Phosphatidylcholine (PC),POSb,HMDB0008147,,24778979.0,85082-02-6,,24766809.0
650008,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,Lipid,Phosphatidylcholine (PC),POSb,HMDB0007883,,24778634.0,,,
650009,1-myristoyl-2-palmitoyl-GPC (14:0/16:0),Lipid,Phosphatidylcholine (PC),POSb,HMDB0007869,,129657.0,,,
650010,1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*,Lipid,Phosphatidylcholine (PC),POSb,HMDB0008123,,24778955.0,,,
650011,1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*,Lipid,Phosphatidylcholine (PC),POSb,HMDB0008105,,24778939.0,17041-44-0,,
650012,1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*,Lipid,Phosphatidylcholine (PC),POSb,HMDB0008008,,52922452.0,,,
650013,GPC (16:1/18:2 and 16:0/18:3 )*,Lipid,Phosphatidylcholine (PC),POSb,HMDB0008006,,24778768.0,182820-31-1,,
650016,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),Lipid,Phosphatidylcholine (PC),POSb,HMDB0007982,,10747814.0,35418-58-7,,8923140.0
650017,1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*,Lipid,Phosphatidylcholine (PC),POSb,,,,,,
650018,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),Lipid,Phosphatidylcholine (PC),POSb,HMDB0007991,,6441886.0,,,
650019,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,Lipid,Phosphatidylcholine (PC),POSb,HMDB0007974,,24778699.0,203393-39-9,,
650020,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),Lipid,Phosphatidylcholine (PC),POSb,HMDB0007973,,5287971.0,17708-90-6,,
650021,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),Lipid,Phosphatidylcholine (PC),POSb,HMDB0007972,,5497103.0,26853-31-6,,4593686.0
650022,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*,Lipid,Phosphatidylcholine (PC),POSb,HMDB0007969,,6443788.0,53595-24-7,,
650023,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),Lipid,Phosphatidylcholine (PC),POSb,HMDB0007970,,24778686.0,59403-51-9,,
650024,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),Lipid,Phosphatidylcholine (PC),POSb,HMDB0008048,,16219824.0,35418-59-8,,
650025,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),Lipid,Phosphatidylcholine (PC),POSb,HMDB0008057,,24778876.0,,,24766721.0
650026,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,Lipid,Phosphatidylcholine (PC),POSb,HMDB0008039,,6441487.0,27098-24-4,,4945645.0
650027,1-stearoyl-2-oleoyl-GPC (18:0/18:1),Lipid,Phosphatidylcholine (PC),POSb,HMDB0008038,,24778825.0,56421-10-4,,24766704.0
651001,"1,2-dilinoleoyl-GPE (18:2/18:2)*",Lipid,Phosphatidylethanolamine (PE),POSb,HMDB0009093,,9546812.0,20707-71-5,,
651004,"1,2-dipalmitoyl-GPE (16:0/16:0)*",Lipid,Phosphatidylethanolamine (PE),POSb,HMDB0008923,,445468.0,923-61-5,,
651005,1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*,Lipid,Phosphatidylethanolamine (PE),POSb,HMDB0009102,,52924893.0,146074-59-1,,
651006,1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*,Lipid,Phosphatidylethanolamine (PE),POSb,HMDB0009069,,52924897.0,,,
651007,1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)*,Lipid,Phosphatidylethanolamine (PE),POSb,HMDB0009078,,52922113.0,,,
651008,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,Lipid,Phosphatidylethanolamine (PE),POSb,HMDB0009060,,,,,
651010,1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*,Lipid,Phosphatidylethanolamine (PE),POSb,HMDB0008937,,,,,
651011,1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*,Lipid,Phosphatidylethanolamine (PE),POSb,HMDB0008946,,9546799.0,,,
651012,1-palmitoyl-2-linoleoyl-GPE (16:0/18:2),Lipid,Phosphatidylethanolamine (PE),POSb,HMDB0008928,,,,,
651013,1-palmitoyl-2-oleoyl-GPE (16:0/18:1),Lipid,Phosphatidylethanolamine (PE),POSb,HMDB0008927,,,,,
651014,1-palmitoyl-2-stearoyl-GPE (16:0/18:0)*,Lipid,Phosphatidylethanolamine (PE),POSb,HMDB0008925,,,,,
651015,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),Lipid,Phosphatidylethanolamine (PE),POSb,HMDB0009003,,5289133.0,61216-62-4,,
651016,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*,Lipid,Phosphatidylethanolamine (PE),POSb,HMDB0009012,,9546798.0,,,
651017,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,Lipid,Phosphatidylethanolamine (PE),POSb,HMDB0008994,,9546749.0,7266-53-7,,
651018,1-stearoyl-2-oleoyl-GPE (18:0/18:1),Lipid,Phosphatidylethanolamine (PE),POSb,HMDB0008993,,9546742.0,6418-95-7,,
654002,1-palmitoyl-2-arachidonoyl-GPS (16:0/20:4),Lipid,Phosphatidylserine (PS),POSb,,,,,,
654004,1-palmitoyl-2-oleoyl-GPS (16:0/18:1),Lipid,Phosphatidylserine (PS),POSb,HMDB0012357,,,,,
654005,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),Lipid,Phosphatidylserine (PS),POSb,HMDB0012383,,24779545.0,132014-80-3,,24823091.0
654007,1-stearoyl-2-oleoyl-GPS (18:0/18:1),Lipid,Phosphatidylserine (PS),POSb,HMDB0010163,,59720717.0,124262-93-7,C02737,7826037.0
657001,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*,Lipid,Plasmalogen,POSb,HMDB0011220,,24779388.0,84460-45-7,,
657002,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*,Lipid,Plasmalogen,POSb,HMDB0011352,,52925126.0,97859-69-3,,24769238.0
657003,1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*,Lipid,Plasmalogen,POSb,HMDB0011211,,24779386.0,,,24767486.0
657004,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*,Lipid,Plasmalogen,POSb,HMDB0011343,,52925127.0,802981-98-2,,24769229.0
657005,1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*,Lipid,Plasmalogen,POSb,HMDB0007996,,53478675.0,,,
657006,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*,Lipid,Plasmalogen,POSb,HMDB0011342,,52925128.0,65289-02-3,,24769228.0
657007,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*,Lipid,Plasmalogen,POSb,HMDB0011207,,52923882.0,204983-72-2,,24767482.0
657008,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,Plasmalogen,POSb,HMDB0011206,,11146967.0,126901-45-9,,9322076.0
657009,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,Lipid,Plasmalogen,POSb,HMDB0005779,,9547058.0,144371-69-7,C00350,7826008.0
657010,GPE (P-18:0/18:2 and P-18:1/18:1)*,Lipid,Plasmalogen,POSb,HMDB0011376,,52925079.0,205648-90-4,,24769261.0
657011,1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1),Lipid,Plasmalogen,POSb,HMDB0011375,,42607457.0,144371-68-6,,24769260.0
674004,sphingadienine,Lipid,Sphingolipid Synthesis,POSb,,,,,,
674005,sphinganine,Lipid,Sphingolipid Synthesis,POSb,HMDB0000269,,91486.0,764-22-7,C00836,82609.0
675001,behenoyl sphingomyelin (d18:1/22:0)*,Lipid,Sphingomyelins,POSb,HMDB0012103,,44260125.0,94359-12-3,C00550,24846873.0
675002,hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**,Lipid,Sphingomyelins,POSb,,,,,,
675003,lignoceroyl sphingomyelin (d18:1/24:0),Lipid,Sphingomyelins,POSb,HMDB0011697,,44260127.0,60037-60-7,,24846875.0
675004,palmitoyl sphingomyelin (d18:1/16:0),Lipid,Sphingomyelins,POSb,HMDB0010169,,9939941.0,6254-89-3,,8115562.0
675005,"sphingomyelin (d17:1/14:0, d16:1/15:0)*",Lipid,Sphingomyelins,POSb,,,,,,
675006,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",Lipid,Sphingomyelins,POSb,HMDB0240608,"HMDB0240608,HMDB0240617(SM(d16:1/17:0))",52931139.0,121999-58-4,,28532779.0
675007,"sphingomyelin (d17:2/16:0, d18:2/15:0)*",Lipid,Sphingomyelins,POSb,HMDB0240677,,,,,
675008,"sphingomyelin (d18:1/14:0, d16:1/16:0)*",Lipid,Sphingomyelins,POSb,HMDB0012097,,11433862.0,121999-55-1,,9608732.0
675009,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",Lipid,Sphingomyelins,POSb,HMDB0240609,"HMDB0240609,HMDB0240620(SM(d17:1/18:0)),HMDB0240622(SM(d19:1/16:0))",,121999-64-2,,34449011.0
675010,"sphingomyelin (d18:1/18:1, d18:2/18:0)",Lipid,Sphingomyelins,POSb,HMDB0012101,,6443882.0,108392-10-5,,4947837.0
675011,"sphingomyelin (d18:1/19:0, d19:1/18:0)*",Lipid,Sphingomyelins,POSb,,,,,,
675012,"sphingomyelin (d18:1/20:0, d16:1/22:0)*",Lipid,Sphingomyelins,POSb,HMDB0012102,,44260124.0,121999-68-6,C00550,23113477.0
675013,"sphingomyelin (d18:1/20:1, d18:2/20:0)*",Lipid,Sphingomyelins,POSb,HMDB0240610,"HMDB0240610,HMDB0240632(SM(d18:2(4E,14Z)/20:0))",52931179.0,222403-67-0,,58164052.0
675015,"sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*",Lipid,Sphingomyelins,POSb,HMDB0240611,"HMDB0240611,HMDB0240619(SM(d16:1/23:0)),HMDB0240621(SM(d17:1/22:0))",52931193.0,121999-71-1,,34449008.0
675016,"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",Lipid,Sphingomyelins,POSb,HMDB0012104,,52931203.0,222403-68-1,,29368329.0
675017,"sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",Lipid,Sphingomyelins,POSb,HMDB0240670,"HMDB0240670,HMDB0240669(SM(d18:2(4E,14Z)/22:1(13Z))),HMDB0240672(SM(d16:1/24:2(5Z,9Z)))",,1612873-57-0,,
675018,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",Lipid,Sphingomyelins,POSb,HMDB0012107,,44260126.0,94359-13-4,C00550,24846874.0
675019,"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*",Lipid,Sphingomyelins,POSb,HMDB0240671,,44260137.0,221105-53-9,,24846885.0
675020,"sphingomyelin (d18:2/14:0, d18:1/14:1)*",Lipid,Sphingomyelins,POSb,HMDB0240612,"HMDB0240612,HMDB0240637(SM(d18:2(4E,14Z)/14:0))",,222403-65-8,,
675021,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",Lipid,Sphingomyelins,POSb,HMDB0240613,"HMDB0240613,HMDB0240638(SM(d18:2(4E,14Z)/16:0))",52931145.0,222403-66-9,,34448430.0
675022,sphingomyelin (d18:2/18:1)*,Lipid,Sphingomyelins,POSb,,,,,,
675023,"sphingomyelin (d18:2/21:0, d16:2/23:0)*",Lipid,Sphingomyelins,POSb,HMDB0240676,,,,,
675024,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",Lipid,Sphingomyelins,POSb,HMDB0240614,"HMDB0240614,HMDB0240634,(SM(d18:2(4E,14Z)/23:0)),HMDB0011696(SM(d17:1/24:1(15Z)))",,2124199-71-7,,
675025,sphingomyelin (d18:2/23:1)*,Lipid,Sphingomyelins,POSb,HMDB0240668,,,,,
675026,"sphingomyelin (d18:2/24:1, d18:1/24:2)*",Lipid,Sphingomyelins,POSb,HMDB0240615,"HMDB0240615,HMDB0240636(SM(d18:2(4E,14Z)/24:1(15Z)))",,2379393-54-9,,
675027,sphingomyelin (d18:2/24:2)*,Lipid,Sphingomyelins,POSb,HMDB0240644,,,,,
675028,stearoyl sphingomyelin (d18:1/18:0),Lipid,Sphingomyelins,POSb,HMDB0001348,,6453725.0,58909-84-5,,4956085.0
675029,tricosanoyl sphingomyelin (d18:1/23:0)*,Lipid,Sphingomyelins,POSb,HMDB0012105,,46891684.0,121999-74-4,C00550,34448889.0
676002,eicosanoylsphingosine (d20:1)*,Lipid,Sphingosines,POSb,,,,,,
